"search_parameters.q","image_results.position","image_results.title","image_results.link","image_results.image","image_results.width","image_results.height","image_results.image_type"
"shrimps white background",18,"white background. Cooked Prawns ...","https://www.alamy.com/shrimp-isolated-on-white-background-cooked-prawns-or-tiger-shrimps-seafood-image341043275.html","https://c8.alamy.com/comp/2APRT4Y/shrimp-isolated-on-white-background-cooked-prawns-or-tiger-shrimps-seafood-2APRT4Y.jpg",1300,889,
"shrimps white background",19,"Shrimp photos, royalty-free images ...","https://stock.adobe.com/in/search?k=shrimp&load_type=tagged%20keyword&prev_url=detail&search_type=keyword-badge-details-panel","https://t4.ftcdn.net/jpg/01/04/75/89/240_F_104758953_y7D1BjkN2XtJ4Lr9yYMFHldI3EdvEgU3.jpg",360,240,
"shrimps white background",20,"Stock Photo © jianghongyan #23123596","https://depositphotos.com/23123596/stock-photo-shrimps-on-a-white-background.html","https://st.depositphotos.com/1821481/2312/i/950/depositphotos_23123596-stock-photo-shrimps-on-a-white-background.jpg",1023,682,
"shrimps white background",21,"Image boiled shrimp isolated on white ...","https://www.colourbox.com/image/image-boiled-shrimp-isolated-on-white-background-image-3338533","https://d2gg9evh47fn9z.cloudfront.net/800px_COLOURBOX3338533.jpg",800,533,
"shrimps white background",22,"White Background Stock Photo ...","https://www.123rf.com/photo_8882570_a-pile-of-shrimps-on-a-white-background.html","https://previews.123rf.com/images/nito500/nito5001102/nito500110200354/8882570-a-pile-of-shrimps-on-a-white-background.jpg",1300,863,
"shrimps white background",23,"raw shrimps on white background | High ...","https://creativemarket.com/Pakorn/2833376-raw-shrimps-on-white-background","https://cmkt-image-prd.freetls.fastly.net/0.1.0/ps/4873399/910/1365/m2/fpnw/wm1/myt5pjnvl2dxjiiifquj91ihto6u7mkebrvueia7bf5mvh20whftkiqfplliwhpd-.jpg?1533719658&s=2cdcb53eae7ceab8278997988112ca4e",1820,2730,
"shrimps white background",24,"Shrimps On White Background Stock Photo ...","https://www.shutterstock.com/image-photo/shrimps-on-white-background-553491730","https://image.shutterstock.com/z/stock-photo-shrimps-on-a-white-background-553491730.jpg",1500,1356,
"shrimps white background",25,"Tempura Fried Shrimps Japanese Style On ...","https://www.istockphoto.com/photo/tempura-fried-shrimps-japanese-style-on-white-background-gm482649547-37241532","https://media.istockphoto.com/photos/tempura-fried-shrimps-japanese-style-on-white-background-picture-id482649547",1024,737,
"shrimps white background",26,"cooking seafood shrimps ...","https://www.alamy.com/shrimp-isolated-on-white-background-cooking-seafood-shrimps-prawns-served-white-background-selective-focus-image352085470.html","https://c8.alamy.com/comp/2BCPTH2/shrimp-isolated-on-white-background-cooking-seafood-shrimps-prawns-served-white-background-selective-focus-2BCPTH2.jpg",1300,957,
"shrimps white background",27,"Peeled Shrimps In A Bowl Isolated On ...","https://www.istockphoto.com/photo/peeled-shrimps-in-a-bowl-isolated-on-white-background-top-view-gm1133723245-300999355","https://media.istockphoto.com/photos/peeled-shrimps-in-a-bowl-isolated-on-white-background-top-view-picture-id1133723245",1024,1024,
"shrimps white background",28,"Shrimp, prawn isolated | How to cook ...","https://www.pinterest.com/pin/795237246679995085/","https://i.pinimg.com/originals/b2/21/ba/b221ba7ffc3e4c66faeae7d18bbcc4d6.jpg",590,394,
"shrimps white background",29,"shrimps shellfish on white background ...","https://www.canstockphoto.com/boiled-shrimps-shellfish-on-white-69909709.html","https://comps.canstockphoto.com/boiled-shrimps-shellfish-on-white-stock-photography_csp69909709.jpg",450,306,
"shrimps white background",30,"raw shrimps on white background | High ...","https://creativemarket.com/Pakorn/2833385-raw-shrimps-on-white-background","https://cmkt-image-prd.freetls.fastly.net/0.1.0/ps/4873408/910/1365/m2/fpnw/wm1/kf0829lz1u0sczop7hfmez9jnawjfuv5cwfbnzjjum2ylov45whsh79zi9qnnbg5-.jpg?1533719693&s=2abba3ab64ad9488669379d30807d4b3",1820,2730,
"shrimps white background",31,"white background Stock Photo by sommai ...","https://photodune.net/item/shrimps-on-a-white-background/22275401","https://s3.envato.com/files/250270362/441.jpg",590,515,
"shrimps white background",32,"White Background · GL Stock Images","https://glstock.com/graphic/4718747-orange-shrimps-isolated-on-a-white-background","https://cloud.glstock.com/96654/4718747/orange-shrimps-isolated-on-a-white-background.jpg",500,500,
"shrimps white background",33,"Shrimps on a white background | Premium ...","https://www.freepik.com/premium-photo/shrimps-white-background_3027202.htm","https://image.freepik.com/free-photo/shrimps-white-background_1205-4331.jpg",626,939,
"shrimps white background",34,"White Background With Copy Space ...","https://www.dreamstime.com/pile-shrimps-white-background-copy-space-pile-shrimps-white-background-copy-space-peeled-prawn-shellfish-image151517568","https://thumbs.dreamstime.com/z/pile-shrimps-white-background-copy-space-pile-shrimps-white-background-copy-space-peeled-prawn-shellfish-151517568.jpg",1600,1155,
"shrimps white background",35,"Three Cooked Shrimps Prawns Isolated On ...","https://www.123rf.com/photo_13550500_three-cooked-shrimps-prawns-isolated-on-white-background.html","https://previews.123rf.com/images/dole/dole1205/dole120500018/13550500-three-cooked-shrimps-prawns-isolated-on-white-background.jpg",1300,686,
"shrimps white background",36,"Cooked shrimps on white background ...","https://www.colourbox.com/image/cooked-shrimps-on-white-background-image-5545024","https://d2gg9evh47fn9z.cloudfront.net/800px_COLOURBOX5545024.jpg",800,600,
"shrimps white background",37,"icon on white background Vector Image","https://www.vectorstock.com/royalty-free-vector/fresh-seafood-shrimps-icon-on-white-background-vector-16638059","https://cdn5.vectorstock.com/i/1000x1000/80/59/fresh-seafood-shrimps-icon-on-white-background-vector-16638059.jpg",1000,1050,
"shrimps white background",38,"Shrimp Stock Pictures, Royalty-free ...","https://www.gettyimages.com/photos/shrimp","https://media.gettyimages.com/photos/closeup-of-shrimp-against-white-background-picture-id910106340?s=612x612",612,584,
"shrimps white background",39,"Mantis shrimps on white background ...","https://www.fotosearch.com/CSP756/k52894266/","https://fscomps.fotosearch.com/compc/CSP/CSP756/mantis-shrimps-on-white-background-stock-photograph__k52894266.jpg",311,470,
"shrimps white background",40,"Fresh prawn or fresh shrimp, red ...","https://www.alamy.com/fresh-prawn-or-fresh-shrimp-red-shrimps-isolated-on-white-background-food-background-image178804671.html","https://c8.alamy.com/comp/MAW753/fresh-prawn-or-fresh-shrimp-red-shrimps-isolated-on-white-background-food-background-MAW753.jpg",1300,1347,
"shrimps white background",41,"white background Royalty Free Vector","https://www.vectorstock.com/royalty-free-vector/cartoon-shrimp-on-a-white-background-vector-22451944","https://cdn5.vectorstock.com/i/1000x1000/19/44/cartoon-shrimp-on-a-white-background-vector-22451944.jpg",935,1080,
"shrimps white background",42,"white background. with clipping path ...","https://www.pinterest.ca/pin/845128686302365381/","https://i.pinimg.com/736x/27/b8/cd/27b8cde904f8b47381f9d9cda3813254.jpg",590,558,
"shrimps white background",43,"White Background · GL Stock Images","https://glstock.com/graphic/4718751-orange-shrimps-isolated-on-a-white-background","https://cloud.glstock.com/96654/4718751/orange-shrimps-isolated-on-a-white-background.jpg",500,500,
"shrimps white background",44,"Shrimp photos, royalty-free images ...","https://stock.adobe.com/in/search?k=shrimp&load_type=tagged%20keyword&prev_url=detail&search_type=keyword-badge-details-panel","https://t4.ftcdn.net/jpg/00/69/58/53/240_F_69585317_avDS9Ts0OLJfxRJrbY6vSoqcDLCEfME5.jpg",360,240,
"shrimps white background",45,"Frozen argentinian red shrimps on a ...","https://www.canstockphoto.com/frozen-argentinian-red-shrimps-on-a-71227966.html","https://comps.canstockphoto.com/frozen-argentinian-red-shrimps-on-a-stock-image_csp71227966.jpg",450,320,
"shrimps white background",46,"Red cooked tiger shrimps isolated on ...","https://www.fotosearch.com/CSP508/k60453513/","https://fscomps.fotosearch.com/compc/CSP/CSP508/red-cooked-tiger-shrimps-isolated-on-stock-image__k60453513.jpg",450,420,
"shrimps white background",47,"Tiger Shrimps Prawns With Isolated On A ...","https://www.istockphoto.com/photo/tiger-shrimps-prawns-with-isolated-on-a-white-background-seafood-gm489876080-74913293","https://media.istockphoto.com/photos/tiger-shrimps-prawns-with-isolated-on-a-white-background-seafood-picture-id489876080",963,1024,
"shrimps white background",48,"Shrimps White Background — Stock Photo ...","https://depositphotos.com/217611338/stock-photo-shrimps-white-background.html","https://st4.depositphotos.com/18581408/21761/i/1600/depositphotos_217611338-stock-photo-shrimps-white-background.jpg",1600,1209,
"shrimps white background",49,"Three Fresh Shrimps on White Background ...","https://www.freeimages.com/premium/three-fresh-shrimps-on-white-background-440198","https://images.freeimages.com/images/premium/previews/2186/21867111-three-fresh-shrimps-on-white-background.jpg",660,440,
"shrimps white background",50,"sea food on a white background. Crab ...","https://www.barewalls.com/canvas-print/set-of-sea-food-on-a-white-background-crab-shrimps-lobster-salmon_bwc11443884.html","https://www.barewalls.com/comp/canvas-print/bwc11443884/set-of-sea-food-on-a-white-background-crab-shrimps-lobster-salmon.jpg?ph=10.0&pw=20.0&print_border=&fit=&flip=&stretch_to_fit=true&print_colorfilter=no_filter&bits=&side_style=mirrored&units=in&frame_id=&frame_type=&show_banner=true&artist_attr_name=false&artist_attr_show=false&artist_attr_title=false&artist_attr_format=&artist_attr_font=&artist_attr_size=&custom_x_pct=&custom_y_pct=&custom_w_pct=&custom_h_pct=&bleed_size=&is_custom=false&can_edit_frame=true&object_width=20.0&object_height=10.0&fit_select=&internal_sku=",469,252,
"shrimps white background",51,"Shrimp Dipped in Cocktail Sauce on Fork ...","https://dissolve.com/stock-photo/Shrimp-Dipped-Cocktail-Sauce-Fork-White-royalty-free-image/101-D1062-22-937","https://cdn9.dissolve.com/p/D1062_22_937/D1062_22_937_1200.jpg",1200,800,
"shrimps white background",52,"Delicious Tiger Shrimps, Isolated On ...","https://www.dreamstime.com/delicious-tiger-shrimps-isolated-white-background-seafood-delicious-tiger-shrimps-isolated-white-background-seafood-image147744595","https://thumbs.dreamstime.com/z/delicious-tiger-shrimps-isolated-white-background-seafood-delicious-tiger-shrimps-isolated-white-background-seafood-147744595.jpg",1600,1157,
"shrimps white background",53,"fresh shrimp, red shrimps isolated ...","https://www.alamy.com/fresh-prawn-or-fresh-shrimp-red-shrimps-isolated-on-white-background-food-background-image178804802.html","https://c8.alamy.com/comp/MAW79P/fresh-prawn-or-fresh-shrimp-red-shrimps-isolated-on-white-background-food-background-MAW79P.jpg",1198,1390,
"shrimps white background",54,"Shrimps in batter. Vector illustration ...","https://www.pixtastock.com/illustration/54722212","https://en.pimg.jp/054/722/212/1/54722212.jpg",450,468,
"shrimps white background",55,"raw shrimps on white background | High ...","https://creativemarket.com/Pakorn/2833380-raw-shrimps-on-white-background","https://cmkt-image-prd.freetls.fastly.net/0.1.0/ps/4873403/300/200/m2/fpc/wm0/jnbvj9hbezpjmzmvacsby3m48ms4vrtkzcqv4j6drclziaoqiglainopr7azrtmm-.jpg?1533719674&s=a8831b6ccb6b860439e84d2601b74504",600,400,
"shrimps white background",56,"Shrimp meat isolated on white ...","https://www.colourbox.com/image/shrimp-meat-isolated-on-white-background-image-3483191","https://d2gg9evh47fn9z.cloudfront.net/800px_COLOURBOX3483191.jpg",800,542,
"shrimps white background",57,"Fresh Shrimps,prawns Isolated On White ...","https://www.123rf.com/photo_68780461_fresh-shrimps-prawns-isolated-on-white-background.html","https://previews.123rf.com/images/amenic181/amenic1811612/amenic181161200010/68780461-fresh-shrimps-prawns-isolated-on-white-background.jpg",1300,867,
"shrimps white background",58,"Mantis Shrimps On White Background ...","https://www.crushpixel.com/stock-photo/mantis-shrimps-on-white-background-35917.html","https://www.crushpixel.com/static7/preview2/mantis-shrimps-on-white-background-35917.jpg",500,496,
"shrimps white background",59,"Shrimp White Background Stock Pictures ...","https://www.gettyimages.com/photos/shrimp-white-background","https://media.gettyimages.com/photos/closeup-of-shrimps-over-white-background-picture-id907978296?s=612x612",612,390,
"shrimps white background",60,"White Background · GL Stock Images","https://glstock.com/graphic/4718748-orange-shrimps-isolated-on-a-white-background","https://cloud.glstock.com/96654/4718748/orange-shrimps-isolated-on-a-white-background.jpg",500,500,
"shrimps white background",61,"white background Stock Photo ...","https://www.pinterest.co.uk/pin/638526053400816219/","https://i.pinimg.com/originals/11/f2/0c/11f20ccacfda58e2577e5d3a134ee2a6.jpg",1024,845,
"shrimps white background",62,"Boiled Cooked Shrimps Isolated ...","https://www.istockphoto.com/photo/group-of-fresh-red-boiled-cooked-shrimps-isolated-on-white-background-gm1060515754-283481532","https://media.istockphoto.com/photos/group-of-fresh-red-boiled-cooked-shrimps-isolated-on-white-background-picture-id1060515754",1024,1024,
"shrimps white background",63,"Shrimps isolated on a white background.","https://www.canstockphoto.com/shrimps-isolated-on-a-white-background-59681996.html","https://comps.canstockphoto.com/shrimps-isolated-on-a-white-background-stock-photograph_csp59681996.jpg",450,374,
"shrimps white background",64,"white background Clipart ...","https://www.fotosearch.com/CSP695/k6954141/","https://fscomps.fotosearch.com/compc/CSP/CSP695/some-shrimps-on-a-white-background-clipart__k6954141.jpg",450,470,
"shrimps white background",65,"Stock Photo of Fresh raw tiger prawns ...","https://www.solidstockart.com/stock-photo-fresh-raw-tiger-prawns-isolated-on-white-background-1351833","http://s3.amazonaws.com/photo.solidstockartcontent.com/stock-photo-fresh-raw-tiger-prawns-isolated-on-white-background-1351833.png",340,227,
"shrimps white background",66,"EPS Vector - Ebi tempura or fried ...","https://www.gograph.com/clipart/ebi-tempura-or-fried-shrimp-on-white-background-gg76526521.html","https://comps.gograph.com/ebi-tempura-or-fried-shrimp-on-white-background_gg76526521.jpg",450,334,
"shrimps white background",67,"Caesar salad with tiger shrimps. White ...","https://eu.clipdealer.com/photo/media/A:82108989","https://images.assetsdelivery.com/compings_v2/pierwszy84/pierwszy841707/pierwszy84170700077.jpg",450,450,
"shrimps white background",68,"white background Royalty Free Stock ...","https://www.yayimages.com/473646/lettuce-and-shrimps-on-a-white-background.html","https://image.yayimages.com/1600/photo/lettuce-and-shrimps-on-a-white-background-1328676.jpg",1600,1094,
"shrimps white background",69,"Shrimps White Background — Stock Photo ...","https://depositphotos.com/200901496/stock-photo-shrimps-white-background.html","https://st4.depositphotos.com/2524151/20090/i/1600/depositphotos_200901496-stock-photo-shrimps-white-background.jpg",1550,1700,
"shrimps white background",70,"Ebi sushi or shrimp nigiri ...","https://www.gograph.com/clipart/ebi-sushi-or-shrimp-nigiri-on-white-background-gg73927845.html","https://comps.gograph.com/ebi-sushi-or-shrimp-nigiri-on-white-background_gg73927845.jpg",450,402,
"shrimps white background",71,"white background Marine Vector Image","https://www.vectorstock.com/royalty-free-vector/shrimp-isometric-on-white-background-marine-vector-10280959","https://cdn5.vectorstock.com/i/1000x1000/09/59/shrimp-isometric-on-white-background-marine-vector-10280959.jpg",1000,1080,
"shrimps white background",72,"raw fresh shrimps-72436 | Meashots","https://www.meashots.com/photo/72436/raw-fresh-shrimps.html","https://www.meashots.com/samples/NjM0MjdiMmYyZDE3NjYy/raw-fresh-shrimps.jpg&size=1024",836,1024,
"shrimps white background",73,"Shrimps. Prawns isolated on a White ...","https://stockfresh.com/image/9308987/shrimps-prawns-isolated-on-a-white-background-seafood","https://img3.stockfresh.com/files/u/ungpaoman/m/28/9308987_stock-photo-shrimps-prawns-isolated-on-a-white-background-seafood.jpg",600,415,
"shrimps white background",74,"white background Stock Photo ...","https://www.alamy.com/cooked-shrimps-isolated-on-white-background-image260072556.html","https://c8.alamy.com/comp/W3395G/cooked-shrimps-isolated-on-white-background-W3395G.jpg",1300,1093,
"shrimps white background",75,"Shrimps cooked in different ways ...","https://www.pixtastock.com/illustration/59752334","https://en.pimg.jp/059/752/334/1/59752334.jpg",450,289,
"shrimps white background",76,"White Background · GL Stock Images","https://glstock.com/graphic/4718757-orange-shrimps-isolated-on-a-white-background","https://cloud.glstock.com/96654/4718757/orange-shrimps-isolated-on-a-white-background.jpg",500,500,
"shrimps white background",77,"Shrimps On White Background Stock Photo ...","https://www.dreamstime.com/shrimps-white-background-shrimps-white-background-image145451006","https://thumbs.dreamstime.com/z/shrimps-white-background-shrimps-white-background-145451006.jpg",1600,1217,
"shrimps white background",78,"raw shrimps on white background | High ...","https://creativemarket.com/Pakorn/2833383-raw-shrimps-on-white-background","https://cmkt-image-prd.freetls.fastly.net/0.1.0/ps/4873406/300/200/m2/fpc/wm0/rrj2q5byajulojlmqqatjlgj8jbtewradsjmli4yqlzxl2imzjvwmeybqsaipnnl-.jpg?1533719683&s=71b9e43464ab42a3867927b5ad1959c2",600,400,
"shrimps white background",79,"Shrimps Isolated On A White Background ...","https://www.istockphoto.com/photo/shrimps-isolated-on-a-white-background-gm1034705162-277012582","https://media.istockphoto.com/photos/shrimps-isolated-on-a-white-background-picture-id1034705162",1024,802,
"shrimps white background",80,"raw fresh shrimps-72381 | Meashots","https://www.meashots.com/photo/72381/raw-fresh-shrimps.html","https://www.meashots.com/samples/MTgzMjdiMmYyZDE3NjYy/raw-fresh-shrimps.jpg&size=1024",685,1024,
"shrimps white background",81,"Shrimps Against White Background ...","https://www.gettyimages.co.uk/detail/photo/close-up-of-shrimps-against-white-background-royalty-free-image/1196664149","https://media.gettyimages.com/photos/closeup-of-shrimps-against-white-background-picture-id1196664149",1024,790,
"shrimps white background",82,"Two cooked pink shrimps on illuminated ...","https://fineartamerica.com/featured/two-cooked-pink-shrimps-on-illuminated-white-background-mizantroop-photography.html","https://images.fineartamerica.com/images/artworkimages/mediumlarge/3/two-cooked-pink-shrimps-on-illuminated-white-background-mizantroop-photography.jpg",900,600,
"shrimps white background",83,"Shrimps on a white background.","https://www.canstockphoto.com/shrimps-on-a-white-background-58561126.html","https://comps.canstockphoto.com/shrimps-on-a-white-background-stock-photo_csp58561126.jpg",450,350,
"shrimps white background",84,"Fresh Shrimps Isolated White Background ...","https://depositphotos.com/188986100/stock-photo-fresh-shrimps-isolated-white-background.html","https://st3.depositphotos.com/1307373/18898/i/1600/depositphotos_188986100-stock-photo-fresh-shrimps-isolated-white-background.jpg",1600,1206,
"shrimps white background",85,"Black tiger shrimp white background ...","https://www.agefotostock.com/age/en/Stock-Images/black-tiger-shrimp-white-background.html","https://t1.thpservices.com/previewimage/gallil/b435a16a65a08218fa1fa2b87ef930fd/esy-031099518.jpg",640,496,
"shrimps white background",86,"white background Stock Image ...","https://www.yayimages.com/473632/lettuce-and-shrimps-on-a-white-background.html","https://image.yayimages.com/1600/photo/lettuce-and-shrimps-on-a-white-background-1328588.jpg",1600,952,
"shrimps white background",87,"White Background Seafood. Stock Photo ...","https://www.123rf.com/photo_77393330_shrimps-prawns-isolated-on-a-white-background-seafood-.html","https://previews.123rf.com/images/kaiskynet/kaiskynet1705/kaiskynet170500001/77393330-shrimps-prawns-isolated-on-a-white-background-seafood-.jpg",1300,1300,
"shrimps white background",88,"Shrimps. prawns isolated on a white ...","https://www.freepik.com/premium-photo/shrimps-prawns-isolated-white-background-seafood_4659419.htm","https://image.freepik.com/free-photo/shrimps-prawns-isolated-white-background-seafood_62856-4024.jpg",626,362,
"shrimps white background",89,"Shrimps on white Background Stock Photo ...","https://www.alamy.com/small-shrimp-shrimps-on-white-background-image241433398.html","https://c8.alamy.com/comp/T0P6NA/small-shrimp-shrimps-on-white-background-T0P6NA.jpg",1300,1065,
"shrimps white background",90,"lemon.Hand draw ...","https://en.clipdealer.com/vector/media/A:59266730","https://images.assetsdelivery.com/compings_v2/vikeriya/vikeriya1510/vikeriya151000451.jpg",450,450,
"shrimps white background",91,"Shrimps Prawns Isolated On White ...","https://www.shutterstock.com/image-photo/shrimps-prawns-isolated-on-white-background-264712238","https://image.shutterstock.com/image-photo/shrimps-prawns-isolated-on-white-600w-264712238.jpg",600,366,
"shrimps white background",92,"Shrimps. Prawns Isolated On A White ...","http://www.freedigitalphotos.net/images/shrimps-prawns-isolated-on-a-white-background-seafood-photo-p463423","http://www.freedigitalphotos.net/images/previews/shrimps-prawns-isolated-on-a-white-background-seafood-100463423.jpg",400,267,
"shrimps white background",93,"Fried Shrimp White Background photos ...","https://stock.adobe.com/ee/search?k=fried%20shrimp%20white%20background","https://t4.ftcdn.net/jpg/03/42/11/83/240_F_342118384_pKtIzC1G6IHfJBt4YmFdSSjXBqOxichO.jpg",344,240,
"shrimps white background",94,"shrimps isolated on a white background ...","https://www.fotosearch.com/CSP494/k52058087/","https://fscomps.fotosearch.com/compc/CSP/CSP494/vector-of-shrimps-isolated-on-a-white-clip-art__k52058087.jpg",436,470,
"shrimps white background",95,"White Background · GL Stock Images","https://glstock.com/graphic/4718749-orange-shrimps-isolated-on-a-white-background","https://cloud.glstock.com/96654/4718749/orange-shrimps-isolated-on-a-white-background.jpg",500,500,
"shrimps white background",96,"Tree King Shrimps On A White Background ...","https://www.dreamstime.com/tree-king-shrimps-white-background-closeup-image108379520","https://thumbs.dreamstime.com/z/tree-king-shrimps-white-background-closeup-108379520.jpg",1300,1065,

