search_parameters.q","image_results.position","image_results.title","image_results.link","image_results.image","image_results.width","image_results.height","image_results.image_type"
"sweet potatoes",55,"Hasselback Sweet Potatoes Recipe | Food ...","https://www.foodnetwork.com/recipes/food-network-kitchen/hasselback-sweet-potatoes-recipe-2106932","https://food.fnr.sndimg.com/content/dam/images/food/fullset/2012/2/14/0/cc_hasselback-sp_s4x3.jpg.rend.hgtvcom.826.620.suffix/1382541177866.jpeg",827,620,
"sweet potatoes",56,"Sauteed Sweet Potatoes and Spinach ...","https://www.marthastewart.com/313561/sauteed-sweet-potatoes-and-spinach","https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fassets.marthastewart.com%2Fstyles%2Fwmax-300%2Fd25%2F1103_edf_swtpotatospinach%2F1103_edf_swtpotatospinach_vert.jpg%3Fitok%3DP7oHn0dc&w=380&h=505&c=sc&poi=face&q=85",281,375,
"sweet potatoes",57,"Firm or soft, sweet potatoes ...","https://www.columbian.com/news/2018/oct/19/market-fresh-finds-firm-or-soft-sweet-potatoes-like-it-hot/","https://pcdn.columbian.com/wp-content/uploads/2018/10/1019_WKD_Market-Fresh-sweet-potatoes-1226x0-c-default.jpg",1226,817,
"sweet potatoes",58,"Autumn Roasted Sweet Potatoes with ...","https://instantloss.com/autumn-roasted-sweet-potatoes-candied-maple-bacon/","https://i2.wp.com/instantloss.com/wp-content/uploads/2017/11/Autumn-Roasted-Sweet-Potatoes-with-Candied-Maple-Bacon.png?fit=800%2C1200&ssl=1",800,1200,
"sweet potatoes",59,"Skillet Sweet Potatoes Recipe | Prep ...","https://www.ourpaleolife.com/skillet-sweet-potatoes/","https://images.ourpaleolife.com/wp-content/uploads/2013/05/Skillet-Sweet-Potatoes-01-1000x600.jpg",1000,600,
"sweet potatoes",60,"Japanese Sweet Potatoes are the Best ...","https://www.bonappetit.com/story/japanese-sweet-potatoes","https://assets.bonappetit.com/photos/5c7ea731f93b6e3d094dbb30/16:9/w_3888,h_2187,c_limit/Japanese-Sweet-Potatoes-01032019.jpg",3888,2187,
"sweet potatoes",61,"Glazed Sweet Potatoes Recipe | Taste of ...","https://www.tasteofhome.com/recipes/glazed-sweet-potatoes/","https://tmbidigitalassetsazure.blob.core.windows.net/rms3-prod/attachments/37/1200x1200/Glazed-Sweet-Potatoes_EXPS_WRSM17_327_B03_29_4b.jpg",1200,1200,
"sweet potatoes",62,"Loaded Breakfast Sweet Potatoes | Food ...","https://foodwithfeeling.com/loaded-breakfast-sweet-potatoes/","https://foodwithfeeling.com/wp-content/uploads/2017/01/Breakfast-Sweet-Potatoes-4.jpg",900,1350,
"sweet potatoes",63,"Classic Sweet Potato Casserole - A ...","https://asassyspoon.com/sweet-potato-casserole/","https://asassyspoon.com/wp-content/uploads/classic-sweet-potato-casserole-recipe-a-sassy-spoon-5-500x500.jpg",500,500,
"sweet potatoes",64,"White Sweet Potatoes, Locally Grown, 2 ...","https://www.amazon.com/White-Sweet-Potatoes-Locally-Pounds/dp/B07939LLKW","https://images-na.ssl-images-amazon.com/images/I/81BJTvvNr5L._SL1500_.jpg",1500,999,
"sweet potatoes",65,"Candied Sweet Potatoes - House of Yumm","https://houseofyumm.com/candied-sweet-potatoes/","https://houseofyumm.com/wp-content/uploads/2019/11/Candied-Sweet-Potatoes-9.jpg",680,1020,
"sweet potatoes",66,"Pineapple Sweet Potato Casserole with ...","https://www.tasteofhome.com/recipes/pineapple-sweet-potato-casserole-with-marshmallows/","https://www.tasteofhome.com/wp-content/uploads/2018/01/Pineapple-Sweet-Potato-Casserole-with-Marshmallows_EXPS_TOHcom19_16687_B10_03_9b-696x696.jpg",696,696,
"sweet potatoes",67,"Candied Sweet Potatoes | Sally's Baking ...","https://sallysbakingaddiction.com/candied-sweet-potatoes/","https://cdn.sallysbakingaddiction.com/wp-content/uploads/2019/09/candied-sweet-potatoes-320x180.jpg",320,180,
"sweet potatoes",68,"Grilled Sweet Potatoes - A Southern Soul","https://www.asouthernsoul.com/grilled-sweet-potatoes/","https://i2.wp.com/asouthernsoul.com/wp-content/uploads/2017/05/grilled-sweet-potatoes3WM-scaled.jpg",1601,2048,
"sweet potatoes",69,"Easy ""Baked"" Sweet Potatoes Made in the ...","https://www.skinnytaste.com/easiest-slow-cooker-sweet-potatoes/","https://www.skinnytaste.com/wp-content/uploads/2018/11/Slow-Cooker-Sweet-Potatoes-1.jpg",550,825,
"sweet potatoes",70,"EASY Oven Baked Sweet Potatoes - I ...","https://www.iheartnaptime.net/baked-sweet-potato/","https://www.iheartnaptime.net/wp-content/uploads/2020/01/baked-sweet-potato.jpg",1000,1400,
"sweet potatoes",71,"Perfect Baked Sweet Potato Fries","https://www.inspiredtaste.net/25387/baked-sweet-potato-fries-recipe/","https://www.inspiredtaste.net/wp-content/uploads/2014/01/Roasted-Sweet-Potato-Fries-Recipe-2-1200.jpg",1200,800,
"sweet potatoes",72,"BBQ Chicken Stuffed Baked Sweet ...","https://www.sixsistersstuff.com/recipe/bbq-chicken-stuffed-baked-sweet-potatoes/","https://www.sixsistersstuff.com/wp-content/uploads/2018/07/Easy-Stuffed-BBQ-Chicken-Baked-Sweet-Potatoes.jpg",769,1000,
"sweet potatoes",73,"Roasted Sweet Potatoes - Cafe Delites","https://cafedelites.com/roasted-sweet-potatoes/","https://cafedelites.com/wp-content/uploads/2018/11/Roasted-Sweet-Potatoes-IMAGE-17.jpg",1500,2250,
"sweet potatoes",74,"Instant Pot Sweet Potatoes | Simply ...","https://www.simplyhappyfoodie.com/instant-pot-sweet-potatoes/","https://www.simplyhappyfoodie.com/wp-content/uploads/2018/09/instant-pot-sweet-potatoes-2.jpg",680,1020,
"sweet potatoes",75,"Roasted Sweet Potatoes with Cinnamon ...","https://www.cookingclassy.com/cinnamon-honey-butter-roasted-sweet-potatoes/","https://www.cookingclassy.com/wp-content/uploads/2017/10/cinnamon-honey-butter-roasted-sweet-potatoes-5.jpg",1080,1620,
"sweet potatoes",76,"slow-roasted sweet potatoes – smitten ...","https://smittenkitchen.com/2018/02/slow-roasted-sweet-potatoes/","https://i2.wp.com/smittenkitchen.com/wp-content/uploads//2018/02/slow-roasted-sweet-potatoes.jpg?fit=750%2C500&ssl=1",750,500,
"sweet potatoes",77,"re making when you cook sweet potatoes","https://www.mashed.com/200537/mistakes-youre-making-when-you-cook-sweet-potatoes/","https://img1.mashed.com/img/gallery/mistakes-youre-making-when-you-cook-sweet-potatoes/intro-1586457732.jpg",1000,563,
"sweet potatoes",78,"Instant Pot Sweet Potatoes Recipe - Add ...","https://addapinch.com/instant-pot-sweet-potatoes-recipe/","https://addapinch.com/wp-content/uploads/2016/08/instant-pot-sweet-potatoes-recipe_DSC3712.jpg",670,1005,
"sweet potatoes",79,"Roasted Sweet Potatoes Recipe | Leite's ...","https://leitesculinaria.com/77156/recipes-roasted-sweet-potatoes.html","https://s23991.pcdn.co/wp-content/uploads/2020/04/roasted-sweet-potatoes.jpg",1200,1602,
"sweet potatoes",80,"Skewered Roasted Sweet Potatoes ...","https://foodnessgracious.com/skewered-roasted-sweet-potatoes/","https://foodnessgracious.com/wp-content/uploads/2019/12/roasted-sweet-potatoes-01.jpg",1200,1800,
"sweet potatoes",81,"Instant Pot Sweet Potatoes - Perfect ...","https://www.rachelcooks.com/2017/11/06/instant-pot-sweet-potatoes/","https://i2.wp.com/rachelcooks.com/wp-content/uploads/2017/10/Instant-Pot-Sweet-Potatoes-Web-1-of-3-600x894.jpg",600,894,
"sweet potatoes",82,"Sweet and Spicy Sweet Potatoes Recipe ...","https://www.allrecipes.com/recipe/172747/sweet-and-spicy-sweet-potatoes/","https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1080171.jpg&w=380&h=254.60000000000002&c=sc&poi=face&q=85",380,252,
"sweet potatoes",83,"Perfect Instant Pot Sweet Potatoes ...","https://thebellyrulesthemind.net/how-to-make-sweet-potatoes-in-instant-pot/","https://thebellyrulesthemind.net/wp-content/uploads/2019/12/Instant-Pot-Sweet-Potatoes-3.jpg",735,1102,
"sweet potatoes",84,"The sweet potato — how yummy and ...","https://chicago.suntimes.com/taste/2020/3/31/21190261/sweet-potato-healthy-wellness-diet-fiber-antioxidants-yams","https://cdn.vox-cdn.com/thumbor/NfC94cRTlu9MBov-eoi3cXiy4GQ=/0x0:3000x2141/1200x800/filters:focal(1157x819:1637x1299)/cdn.vox-cdn.com/uploads/chorus_image/image/66579640/AdobeStock_194608724.0.jpeg",1200,800,
"sweet potatoes",85,"Honey Glazed Sweet Potatoes | The ...","https://www.thecountrycook.net/honey-glazed-sweet-potatoes/","https://www.thecountrycook.net/wp-content/uploads/2013/10/Honey-Glazed-Sweet-Potatoes-square.jpg",800,800,
"sweet potatoes",86,"Instant Pot Sweet Potatoes - This Ole Mom","https://www.thisolemom.com/instant-pot-sweet-potatoes/","https://www.thisolemom.com/wp-content/uploads/2019/08/Instant-Pot-Sweet-Potatoes-Image.jpg",1100,792,
"sweet potatoes",87,"Crispy Sweet Potato Fries - Crunchy ...","https://www.crunchycreamysweet.com/sweet-potato-fries/","https://www.crunchycreamysweet.com/wp-content/uploads/2018/09/sweet-potato-fries-B.jpg",600,900,
"sweet potatoes",88,"Roasted Sweet Potatoes - House of Yumm","https://houseofyumm.com/herb-roasted-sweet-potatoes/","https://houseofyumm.com/wp-content/uploads/2017/11/Herb-Roasted-Sweet-Potato-683x1024.jpg",683,1024,
"sweet potatoes",89,"Vegan Stuffed Sweet Potatoes - Cook ...","https://cooknourishbliss.com/2020/01/28/vegan-stuffed-sweet-potatoes/","https://cooknourishbliss.com/wp-content/uploads/2020/01/Vegan_stuffed_sweet_potatoes.jpg",550,825,
"sweet potatoes",90,"Mashed Sweet Potatoes | The Recipe Critic","https://therecipecritic.com/mashed-sweet-potatoes/","https://therecipecritic.com/wp-content/uploads/2019/09/Mashed-Sweet-Potatoes-7.jpg",680,1020,
"sweet potatoes",91,"Spicy-Sweet Roasted Sweet Potatoes ...","https://spicysouthernkitchen.com/spicy-sweet-roasted-sweet-potatoes/","https://spicysouthernkitchen.com/wp-content/uploads/roasted-sweet-potatoes-11.jpg",680,680,
"sweet potatoes",92,"Sweet Potato Casserole \x7bwith Cinnamon ...","https://www.cookingclassy.com/sweet-potato-casserole/","https://www.cookingclassy.com/wp-content/uploads/2018/09/sweet-potato-casserole-21.jpg",1200,1800,
"sweet potatoes",93,"Super Sweet Potatoes | University of ...","https://healthcare.utah.edu/huntsmancancerinstitute/news/2018/02/super-sweet-potatoes.php","https://healthcare.utah.edu/huntsmancancerinstitute/news/images/2018/sweet-potatoes_white-orange-purple.jpg",500,250,
"sweet potatoes",94,"Stuffed Sweet Potatoes Recipe - Love ...","https://www.loveandlemons.com/stuffed-sweet-potatoes/","https://cdn.loveandlemons.com/wp-content/uploads/2017/10/IMG_0071.jpg",1160,1854,
"sweet potatoes",95,"Vegan Loaded Sweet Potatoes | Dietitian ...","https://dietitiandebbie.com/vegan-loaded-sweet-potatoes/","https://dietitiandebbie.com/wp-content/uploads/2019/05/Vegan-Loaded-Sweet-Potatoes.jpg",680,914,
"sweet potatoes",96,"Spicy Chicken and Sweet Potatoes ...","https://www.diaryofarecipecollector.com/sheet-pan-sweet-and-spicy-chicken-and-sweet-potatoes.html","https://www.diaryofarecipecollector.com/wp-content/uploads/2020/04/sheet-pan-sweet-spicy-chicken-sweet-potatoes-1.jpg",665,998,
"sweet potatoes",97,"Roasted Sweet Potatoes with Garlic and ...","https://www.bonappetit.com/recipe/roasted-sweet-potatoes-garlic-chili","https://assets.bonappetit.com/photos/57adc05d53e63daf11a4de51/master/pass/SWEET-POTATOES.jpg",4452,2968,
"sweet potatoes",98,"Scalloped Sweet Potatoes \x7bVegetarian ...","https://themom100.com/recipe/scalloped-sweet-potatoes/","https://themom100.com/wp-content/uploads/2019/02/scalloped-sweet-potatoes-187.jpg",3000,2000,
