"search_parameters.q","image_results.position","image_results.title","image_results.link","image_results.image","image_results.width","image_results.height","image_results.image_type"
"farfalle white background",23,"Farfalle Close-up White Background ...","https://www.dreamstime.com/pasta-spiral-fusilli-farfalle-close-up-white-background-pasta-spiral-fusilli-farfalle-close-up-white-background-image106134002","https://thumbs.dreamstime.com/z/pasta-spiral-fusilli-farfalle-close-up-white-background-pasta-spiral-fusilli-farfalle-close-up-white-background-106134002.jpg",1300,957,
"farfalle white background",24,"Raw farfalle in wood bowl top view ...","https://www.alamy.com/raw-farfalle-in-wood-bowl-top-view-isolated-on-white-background-dry-pasta-pieces-image212541006.html","https://c8.alamy.com/comp/P9P266/raw-farfalle-in-wood-bowl-top-view-isolated-on-white-background-dry-pasta-pieces-P9P266.jpg",1300,956,
"farfalle white background",25,"Farfalle Pasta With Curcuma Isolated On ...","https://www.123rf.com/photo_97636804_farfalle-pasta-with-curcuma-isolated-on-white-background-three-raw-classic-traditional-italian-yello.html","https://previews.123rf.com/images/katerynabibro/katerynabibro1803/katerynabibro180300334/97636804-farfalle-pasta-with-curcuma-isolated-on-white-background-three-raw-classic-traditional-italian-yello.jpg",1300,844,
"farfalle white background",26,"Italian raw multicolored farfalle pasta ...","https://www.freepik.com/premium-photo/italian-raw-multicolored-farfalle-pasta-white-background-with-copy-space_6979956.htm","https://image.freepik.com/free-photo/italian-raw-multicolored-farfalle-pasta-white-background-with-copy-space_164921-62.jpg",626,417,
"farfalle white background",27,"Farfalle Pasta On The White Background ...","https://www.123rf.com/photo_124384065_farfalle-pasta-on-the-white-background.html","https://previews.123rf.com/images/lilyoh/lilyoh1906/lilyoh190600245/124384065-farfalle-pasta-on-the-white-background.jpg",1300,975,
"farfalle white background",28,"Traditional Farfalle Pasta Isolated On ...","https://www.123rf.com/photo_81232027_traditional-farfalle-pasta-isolated-on-a-white-background.html","https://previews.123rf.com/images/george39/george391707/george39170700003/81232027-traditional-farfalle-pasta-isolated-on-a-white-background.jpg",1300,866,
"farfalle white background",29,"white background with clipping path ...","https://www.alamy.com/farfalle-pasta-isolated-on-white-background-with-clipping-path-image265002960.html","https://c8.alamy.com/comp/WB3WYC/farfalle-pasta-isolated-on-white-background-with-clipping-path-WB3WYC.jpg",1300,1236,
"farfalle white background",30,"Farfalle Pasta On White Background ...","https://www.shutterstock.com/image-photo/farfalle-pasta-on-white-background-424433584","https://image.shutterstock.com/z/stock-photo-farfalle-pasta-on-the-white-background-424433584.jpg",1500,1101,
"farfalle white background",31,"Pasta On A White Background. Farfalle ...","https://www.123rf.com/photo_93446569_different-kinds-of-pasta-on-a-white-background-farfalle-fettuccine-noodles-fusilli-and-penne-rigate-.html","https://previews.123rf.com/images/grthirteen/grthirteen1801/grthirteen180100141/93446569-different-kinds-of-pasta-on-a-white-background-farfalle-fettuccine-noodles-fusilli-and-penne-rigate-.jpg",1300,867,
"farfalle white background",32,"Farfalle Pasta Curcuma Isolated White ...","https://depositphotos.com/188123570/stock-photo-farfalle-pasta-curcuma-isolated-white.html","https://st3.depositphotos.com/14836424/18812/i/1600/depositphotos_188123570-stock-photo-farfalle-pasta-curcuma-isolated-white.jpg",1600,1089,
"farfalle white background",33,"Bow tie pasta in glass bowl isolated on ...","https://www.alamy.com/bow-tie-pasta-in-glass-bowl-isolated-on-white-background-with-clipping-path-image333327281.html","https://c8.alamy.com/comp/2AA8A9N/bow-tie-pasta-in-glass-bowl-isolated-on-white-background-with-clipping-path-2AA8A9N.jpg",1300,1100,
"farfalle white background",34,"Pasta Farfalle On White Background ...","https://www.dreamstime.com/pasta-farfalle-white-background-pasta-farfalle-white-background-raw-uncooked-tie-bow-shaped-italian-macaroni-product-image160995966","https://thumbs.dreamstime.com/z/pasta-farfalle-white-background-pasta-farfalle-white-background-raw-uncooked-tie-bow-shaped-italian-macaroni-product-160995966.jpg",1600,1157,
"farfalle white background",35,"Fresh Pasta Farfalle Isolated On White ...","https://www.123rf.com/photo_142454982_fresh-pasta-farfalle-isolated-on-white-background-creative-photo-.html","https://previews.123rf.com/images/fabrikacrimea/fabrikacrimea2003/fabrikacrimea200306924/142454982-fresh-pasta-farfalle-isolated-on-white-background-creative-photo-.jpg",1300,792,
"farfalle white background",36,"Pile Of Dry Farfalle Pasta Over ...","https://www.istockphoto.com/photo/pile-of-dry-farfalle-pasta-over-isolated-white-background-gm622898844-109093349","https://media.istockphoto.com/photos/pile-of-dry-farfalle-pasta-over-isolated-white-background-picture-id622898844",1024,1024,
"farfalle white background",37,"Pasta White Background Stock Pictures ...","https://www.gettyimages.com/photos/pasta-white-background","https://media.gettyimages.com/photos/glass-jar-filled-with-dry-farfalle-yellow-pasta-over-isolated-white-picture-id1146926805?s=612x612",612,408,
"farfalle white background",38,"Raw and hard farfalle pasta, isolated ...","https://www.fotosearch.com/CSP625/k49227960/","https://fscomps.fotosearch.com/compc/CSP/CSP625/raw-and-hard-farfalle-pasta-isolated-stock-image__k49227960.jpg",450,319,
"farfalle white background",39,"bow tie pasta isolated on white ...","https://www.alamy.com/bow-tie-pasta-isolated-on-white-background-top-view-farfalle-pasta-image235184508.html","https://c8.alamy.com/comp/RJHG6M/bow-tie-pasta-isolated-on-white-background-top-view-farfalle-pasta-RJHG6M.jpg",1300,956,
"farfalle white background",40,"Traditional Farfalle Pasta Isolated On ...","https://www.123rf.com/photo_81220162_traditional-farfalle-pasta-isolated-on-a-white-background.html","https://previews.123rf.com/images/george39/george391706/george39170600096/81220162-traditional-farfalle-pasta-isolated-on-a-white-background.jpg",1300,866,
"farfalle white background",41,"Plate of fresh pasta dish. Plate of ...","https://www.canstockphoto.com/plate-of-fresh-pasta-dish-61378104.html","https://comps.canstockphoto.com/plate-of-fresh-pasta-dish-stock-photography_csp61378104.jpg",450,411,
"farfalle white background",42,"White Background, Stock Photo ...","https://www.crushpixel.com/stock-photo/farfalle-pasta-isolated-on-white-56999.html","https://www.crushpixel.com/static7/preview2/farfalle-pasta-isolated-on-white-56999.jpg",500,383,
"farfalle white background",43,"Heap Of Farfalle Paste Isolated On ...","https://www.dreamstime.com/heap-farfalle-paste-isolated-white-background-healthy-superfood-image163940992","https://thumbs.dreamstime.com/z/heap-farfalle-paste-isolated-white-background-healthy-superfood-163940992.jpg",1600,1394,
"farfalle white background",44,"white background Stock Photo ...","https://www.alamy.com/farfalle-butterfly-pasta-isolated-on-white-background-image235461918.html","https://c8.alamy.com/comp/RK2626/farfalle-butterfly-pasta-isolated-on-white-background-RK2626.jpg",1300,956,
"farfalle white background",45,"White Background Stock Photo ...","https://www.istockphoto.com/photo/pile-of-farfalle-pasta-on-white-background-gm1129066751-298121758","https://media.istockphoto.com/photos/pile-of-farfalle-pasta-on-white-background-picture-id1129066751",1024,683,
"farfalle white background",46,"Farfalle pasta package on white ...","https://www.canstockphoto.com/farfalle-pasta-package-on-white-74264632.html","https://comps.canstockphoto.com/farfalle-pasta-package-on-white-stock-photos_csp74264632.jpg",450,342,
"farfalle white background",47,"Bowtie Pasta On White Background ...","https://www.gettyimages.co.nz/detail/photo/farfalle-or-bowtie-pasta-on-white-background-royalty-free-image/141572180","https://media.gettyimages.com/photos/farfalle-or-bowtie-pasta-on-white-background-picture-id141572180",623,1024,
"farfalle white background",48,"Raw Farfalle Top View Porcelain Bowl ...","https://depositphotos.com/178821490/stock-photo-raw-farfalle-top-view-porcelain.html","https://st3.depositphotos.com/14836424/17882/i/1600/depositphotos_178821490-stock-photo-raw-farfalle-top-view-porcelain.jpg",1600,1453,
"farfalle white background",49,"Farfalle Pasta Isolated On White ...","https://www.123rf.com/photo_130188256_farfalle-pasta-isolated-on-white-background-plate-of-pasta.html","https://previews.123rf.com/images/muslimovatv/muslimovatv1909/muslimovatv190900296/130188256-farfalle-pasta-isolated-on-white-background-plate-of-pasta.jpg",1300,866,
"farfalle white background",50,"white background Stock Photo ...","https://www.alamy.com/farfalle-butterfly-pasta-isolated-on-white-background-image235461917.html","https://c8.alamy.com/comp/RK2625/farfalle-butterfly-pasta-isolated-on-white-background-RK2625.jpg",1300,988,
"farfalle white background",51,"Pasta Farfalle, One Piece Of ...","https://www.dreamstime.com/pasta-farfalle-one-piece-traditional-italian-white-background-shadow-macro-closeup-close-up-image170130739","https://thumbs.dreamstime.com/z/pasta-farfalle-one-piece-traditional-italian-white-background-shadow-macro-closeup-close-up-170130739.jpg",1600,1156,
"farfalle white background",52,"isolated on white background Vector Image","https://www.vectorstock.com/royalty-free-vector/pasta-cartoon-set-isolated-on-white-background-vector-27255708","https://cdn4.vectorstock.com/i/1000x1000/57/08/pasta-cartoon-set-isolated-on-white-background-vector-27255708.jpg",1000,1080,
"farfalle white background",53,"ribbons in transparent bowl isolated ...","https://en.clipdealer.com/photo/media/A:68550587","https://images.assetsdelivery.com/compings_v2/firstblood/firstblood1701/firstblood170100023.jpg",450,417,
"farfalle white background",54,"Pasta farfalle on white background ...","https://www.freepik.com/premium-photo/pasta-farfalle-white-background_4205844.htm","https://image.freepik.com/free-photo/pasta-farfalle-white-background_67651-1991.jpg",626,417,
"farfalle white background",55,"Italian pasta falling on a white background","https://www.shutterstock.com/video/clip-11399168-pieces-italian-pasta-falling-on-white-background","https://ak.picdn.net/shutterstock/videos/11399168/thumb/1.jpg",852,480,
"farfalle white background",56,"Farfalle durum semolina pasta isolated ...","https://www.alamy.com/stock-photo-farfalle-durum-semolina-pasta-isolated-on-white-background-175639168.html","https://c8.alamy.com/comp/M5N1FC/farfalle-durum-semolina-pasta-isolated-on-white-background-M5N1FC.jpg",1300,1130,
"farfalle white background",57,"Bow Tie Pasta Stock Pictures, Royalty ...","https://www.gettyimages.com/photos/bow-tie-pasta","https://media.gettyimages.com/photos/italian-ingredients-farfalle-isolated-on-white-background-picture-id183765183?s=612x612",612,408,
"farfalle white background",58,"Farfalle Pasta On White Background ...","https://www.istockphoto.com/photo/farfalle-pasta-on-white-background-gm1137934212-303610323","https://media.istockphoto.com/photos/farfalle-pasta-on-white-background-picture-id1137934212",1024,768,
"farfalle white background",59,"Farfalle pasta in glass bowl isolated ...","https://us.clipdealer.com/photo/media/A:116857806","https://images.assetsdelivery.com/compings_v2/SvetlanaK/SvetlanaK1812/SvetlanaK181200020.jpg",450,450,
"farfalle white background",60,"Farfalle pasta. Colorful italian pasta ...","https://www.agefotostock.com/age/en/Stock-Images/Royalty-Free/WR3487602","https://previews.agefotostock.com/previewimage/medibigoff/ada3c7a01450ec404ae65a345aa48c28/wr3487602.jpg",699,724,
"farfalle white background",61,"Tasty bruschetta; raw farfalle pasta ...","https://www.freepik.com/free-photo/tasty-bruschetta-raw-farfalle-pasta-fresh-ingredients-isolated-white-background_4930627.htm","https://image.freepik.com/free-photo/tasty-bruschetta-raw-farfalle-pasta-fresh-ingredients-isolated-white-background_23-2148195007.jpg",626,352,
"farfalle white background",62,"Farfalle Italian Pasta In Wood Bowl ...","https://www.123rf.com/photo_40364919_farfalle-italian-pasta-in-wood-bowl-isolated-on-white-background.html","https://previews.123rf.com/images/krasyuk/krasyuk1505/krasyuk150500113/40364919-farfalle-italian-pasta-in-wood-bowl-isolated-on-white-background.jpg",1300,842,
"farfalle white background",63,"Farfalle Pasta On White Background ...","https://www.shutterstock.com/image-photo/farfalle-pasta-on-white-background-463173548","https://image.shutterstock.com/image-photo/farfalle-pasta-on-white-background-600w-463173548.jpg",600,420,
"farfalle white background",64,"Farfalle Pasta Colorful Italian Pasta ...","https://depositphotos.com/219494394/stock-photo-farfalle-pasta-colorful-italian-pasta.html","https://st4.depositphotos.com/1007298/21949/i/1600/depositphotos_219494394-stock-photo-farfalle-pasta-colorful-italian-pasta.jpg",1600,1167,
"farfalle white background",65,"Farfalle Pasta On White Background ...","https://www.crushpixel.com/stock-photo/farfalle-pasta-on-white-background-661774.html","https://www.crushpixel.com/static11/preview2/farfalle-pasta-on-white-background-661774.jpg",500,334,
"farfalle white background",66,"Heap of farfalle pasta. close up on the ...","https://www.canstockphoto.com/heap-of-farfalle-pasta-34336638.html","https://comps.canstockphoto.com/heap-of-farfalle-pasta-stock-photos_csp34336638.jpg",368,470,
"farfalle white background",67,"white background | Stock image ...","https://www.colourbox.com/image/farfalle-image-12611988","https://www.colourbox.com/preview/12611988-farfalle.jpg",800,531,
"farfalle white background",68,"Farfalle Pasta With Curcuma Isolated On ...","https://www.123rf.com/photo_105263646_farfalle-pasta-with-curcuma-isolated-on-white-background-five-set-raw-classic-traditional-italian-ye.html","https://previews.123rf.com/images/katerynabibro/katerynabibro1803/katerynabibro180300284/105263646-farfalle-pasta-with-curcuma-isolated-on-white-background-five-set-raw-classic-traditional-italian-ye.jpg",1300,912,
"farfalle white background",69,"Pasta Farfalle Closeup In White Bowl ...","https://www.istockphoto.com/photo/pasta-farfalle-close-up-in-white-bowl-white-background-gm845830174-138446527","https://media.istockphoto.com/photos/pasta-farfalle-closeup-in-white-bowl-white-background-picture-id845830174",1024,683,
"farfalle white background",70,"Farfalle pasta, Napolina pasta, pasta ...","https://www.alamy.com/pasta-pasta-pack-farfalle-pasta-napolina-pasta-pasta-italian-pasta-white-background-copy-space-isolated-product-products-item-pack-image350557463.html","https://c8.alamy.com/comp/2BA97HB/pasta-pasta-pack-farfalle-pasta-napolina-pasta-pasta-italian-pasta-white-background-copy-space-isolated-product-products-item-pack-2BA97HB.jpg",866,1390,
"farfalle white background",71,"Raw Farfalle Pasta Isolated White ...","https://depositphotos.com/178821322/stock-photo-raw-farfalle-pasta-isolated-white.html","https://st3.depositphotos.com/14836424/17882/i/1600/depositphotos_178821322-stock-photo-raw-farfalle-pasta-isolated-white.jpg",1600,1491,
"farfalle white background",72,"Single Bow Tie Pasta Isolated On White ...","https://www.crushpixel.com/stock-photo/single-bow-tie-pasta-isolated-56998.html","https://www.crushpixel.com/static7/preview2/single-bow-tie-pasta-isolated-56998.jpg",500,397,
"farfalle white background",73,"Farfalle Pasta Set On White Background ...","https://www.istockphoto.com/vector/farfalle-pasta-set-on-white-background-realistic-illustration-gm1126495083-296600562","https://media.istockphoto.com/vectors/farfalle-pasta-set-on-white-background-realistic-illustration-vector-id1126495083",819,1024,
"farfalle white background",74,"Farfalle (Bow-Tie) Pasta Isolated ...","https://www.fotosearch.com/CSP101/k31261271/","https://fscomps.fotosearch.com/compc/CSP/CSP101/pile-of-farfalle-bow-tie-pasta-stock-image__k31261271.jpg",450,319,
"farfalle white background",75,"Uncooked Farfalle pasta on the white ...","https://en.clipdealer.com/photo/media/A:7940001","https://images.assetsdelivery.com/compings_v2/artemisphoto/artemisphoto1010/artemisphoto101000022.jpg",450,300,
"farfalle white background",76,"Heap Of Dried Bow Tie Pasta Isolated On ...","https://www.dreamstime.com/heap-dried-bow-tie-pasta-isolated-white-background-clipping-path-image150207303","https://thumbs.dreamstime.com/z/heap-dried-bow-tie-pasta-isolated-white-background-clipping-path-150207303.jpg",1600,1616,
"farfalle white background",77,"Farfalle Pasta On White Background ...","https://www.shutterstock.com/image-photo/farfalle-pasta-on-white-background-68718664","https://image.shutterstock.com/image-photo/farfalle-pasta-on-white-background-600w-68718664.jpg",600,418,
"farfalle white background",78,"Wholewheat farfalle pasta. Tasty ...","https://www.alamy.com/wholewheat-farfalle-pasta-tasty-italian-pasta-isolated-on-white-background-image220554203.html","https://c8.alamy.com/comp/PPR33R/wholewheat-farfalle-pasta-tasty-italian-pasta-isolated-on-white-background-PPR33R.jpg",1300,906,
"farfalle white background",79,"Italian Colored Pasta Farfalle On White ...","https://www.123rf.com/photo_124536948_italian-colored-pasta-farfalle-on-white-background-in-the-background-are-olives-and-tomatoes.html","https://previews.123rf.com/images/danisolare/danisolare1906/danisolare190600016/124536948-italian-colored-pasta-farfalle-on-white-background-in-the-background-are-olives-and-tomatoes-.jpg",1300,823,
"farfalle white background",80,"Raw farfalle pasta with tomato; sauce ...","https://www.freepik.com/free-photo/raw-farfalle-pasta-with-tomato-sauce-garlic-clove-isolated-white-background_4930732.htm","https://image.freepik.com/free-photo/raw-farfalle-pasta-with-tomato-sauce-garlic-clove-isolated-white-background_23-2148195081.jpg",626,352,
"farfalle white background",81,"Farfalle pasta on white background.","https://www.canstockphoto.com/farfalle-pasta-on-white-background-8719594.html","https://comps.canstockphoto.com/farfalle-pasta-on-white-background-stock-photo_csp8719594.jpg",450,318,
"farfalle white background",82,"italian pasta on white background Stock ...","https://www.yayimages.com/28712422/italian-pasta-on-white-background.html","https://image.yayimages.com/1600/photo/italian-pasta-on-white-background-215481652.jpg",1600,1088,
"farfalle white background",83,"Farfalle pasta. Colorful italian pasta ...","https://www.alamy.com/farfalle-pasta-colorful-italian-pasta-in-wooden-scoop-isolated-on-white-background-image221818163.html","https://c8.alamy.com/comp/PTTK97/farfalle-pasta-colorful-italian-pasta-in-wooden-scoop-isolated-on-white-background-PTTK97.jpg",866,1390,
"farfalle white background",84,"short pasta and oregano leaf isolated ...","https://www.redbubble.com/i/poster/Farfalle-or-short-pasta-and-oregano-leaf-isolated-on-white-background-by-Edgieus/27791866.LVTDI","https://ih1.redbubble.net/image.419699822.1866/fposter,small,wall_texture,product,750x1000.u2.jpg",750,1000,
"farfalle white background",85,"White Background Stock Photo ...","https://www.dreamstime.com/heap-farfalle-paste-isolated-white-background-healthy-superfood-image161941666","https://thumbs.dreamstime.com/z/heap-farfalle-paste-isolated-white-background-healthy-superfood-161941666.jpg",1600,1237,
"farfalle white background",86,"Italian Pasta On A White Background ...","https://www.istockphoto.com/photo/a-panorama-of-italian-pasta-on-a-white-background-a-banner-with-spaghetti-gm1176317619-327912705","https://media.istockphoto.com/photos/panorama-of-italian-pasta-on-a-white-background-a-banner-with-orzo-picture-id1176317619",1024,341,
"farfalle white background",87,"Cooked spiral pasta served with sauce ...","https://stock.adobe.com/images/cooked-spiral-pasta-served-with-sauce-on-white-plate-against-a-white-background-close-up-top-view-high-resolution-product/113512030","https://as1.ftcdn.net/jpg/01/13/51/20/500_F_113512030_UM4VfQhTlMy4qPt1oUrUSifMcUIplQ86.jpg",500,334,
"farfalle white background",88,"Pasta Bowl White Background — Stock ...","https://depositphotos.com/190200732/stock-photo-pasta-bowl-white-background.html","https://st3.depositphotos.com/11206426/19020/i/1600/depositphotos_190200732-stock-photo-pasta-bowl-white-background.jpg",1600,1656,
"farfalle white background",89,"Dried Italian Bowtie Pasta Or Farfalle ...","https://www.123rf.com/photo_49459846_dried-italian-bowtie-pasta-or-farfalle-over-white-background.html","https://previews.123rf.com/images/akulamatiau/akulamatiau1512/akulamatiau151202107/49459846-dried-italian-bowtie-pasta-or-farfalle-over-white-background.jpg",750,1300,
"farfalle white background",90,"Farfalle tricolore. Heap of uncooked ...","https://printmeposter.com/poster_photo_Farfalle-Tricolore--Heap-Of-Uncooked-Traditional-Italian-Pasta-Isolated-On-A-White-Background_314818186.html","https://static1.bigstockphoto.com/4/1/3/large2/314818186.jpg",450,320,
"farfalle white background",91,"Pasta Farfalle In Wooden Bowl Isolated ...","https://www.dreamstime.com/pasta-farfalle-wooden-bowl-isolated-white-background-top-view-centered-tasty-image135567095","https://thumbs.dreamstime.com/z/pasta-farfalle-wooden-bowl-isolated-white-background-top-view-centered-tasty-135567095.jpg",1600,1644,
"farfalle white background",92,"Raw farfalle pasta isolated on white ...","https://www.alamy.com/raw-farfalle-pasta-isolated-on-white-background-image354952649.html","https://c8.alamy.com/comp/2BHDDM9/raw-farfalle-pasta-isolated-on-white-background-2BHDDM9.jpg",1300,712,
"farfalle white background",93,"Raw farfalle in a wood bowl isolated on ...","https://www.agefotostock.com/age/en/Stock-Images/Low-Budget-Royalty-Free/ESY-041955900","https://previews.agefotostock.com/previewimage/medibigoff/daabaffb7e4654f8ab8f258bd56e20d5/esy-041955900.jpg",1049,698,
"farfalle white background",94,"Pasta Farfalle on white background ...","https://depositphotos.com/175917372/stock-photo-pasta-farfalle-on-white-background.html","https://st3.depositphotos.com/14823584/17591/i/1600/depositphotos_175917372-stock-photo-pasta-farfalle-on-white-background.jpg",1600,1167,
"farfalle white background",95,"Pasta fettuccine alfredo with chicken ...","https://stock.adobe.com/images/pasta-fettuccine-alfredo-with-chicken-parmesan-and-parsley-on-white-background-top-view-italian-cuisine-space-for-text/119774459","https://as1.ftcdn.net/jpg/01/19/77/44/500_F_119774459_UUsJnJQwxCkboYgSFemjL0ezAMLVK2Ce.jpg",500,310,
