"search_parameters.q","image_results.position","image_results.title","image_results.link","image_results.image","image_results.width","image_results.height","image_results.image_type"
"cabbage white background stock",47,"Green Cabbage White Background Stock ...","https://www.istockphoto.com/photo/green-cabbage-white-background-gm947913008-258810060","https://media.istockphoto.com/photos/green-cabbage-white-background-picture-id947913008",1024,688,
"cabbage white background stock",48,"Half of red cabbage on white background ...","https://focusedcollection.com/180575982/stock-photo-half-red-cabbage-white-background.html","https://st.focusedcollection.com/13422768/i/1800/focused_180575982-stock-photo-half-red-cabbage-white-background.jpg",1800,1800,
"cabbage white background stock",49,"Fresh vegetables salad with purple ...","https://stock.adobe.com/images/fresh-vegetables-salad-with-purple-cabbage-white-cabbage-and-lettuce-isolated-on-white-background-top-view/216721432","https://as1.ftcdn.net/jpg/02/16/72/14/500_F_216721432_tvpa8lQ5vqvA8GpxOxCO0T2vAKMOhs0R.jpg",500,334,
"cabbage white background stock",50,"Purple cabbage isolated on white ...","https://www.pinterest.co.uk/pin/715861303254129781/","https://i.pinimg.com/474x/a8/63/d0/a863d0e0e91d09e102b3debf50624426.jpg",474,424,
"cabbage white background stock",51,"Chinese Cabbage On White Background ...","https://www.123rf.com/photo_84348335_chinese-cabbage-on-white-background.html","https://previews.123rf.com/images/kanlayachantrakool/kanlayachantrakool1708/kanlayachantrakool170800210/84348335-chinese-cabbage-on-white-background.jpg",1300,858,
"cabbage white background stock",52,"single fresh Chinese cabbage isolated ...","https://www.alamy.com/stock-photo-single-fresh-chinese-cabbage-isolated-on-white-background-91655075.html","https://c8.alamy.com/comp/F936YF/single-fresh-chinese-cabbage-isolated-on-white-background-F936YF.jpg",664,1390,
"cabbage white background stock",53,"White cabbage white background Stock ...","https://www.agefotostock.com/age/en/Stock-Images/white-cabbage-white-background.html","https://t1.thpservices.com/previewimage/gallil/7c06fba23ef5231874253c96b90e8194/esy-048540083.jpg",640,467,
"cabbage white background stock",54,"Green Purple Cabbage White Background ...","https://www.shutterstock.com/image-photo/green-purple-cabbage-white-background-625404827","https://image.shutterstock.com/image-photo/green-purple-cabbage-white-background-600w-625404827.jpg",600,426,
"cabbage white background stock",55,"Cabbage on white background Stock Image ...","https://www.yayimages.com/26823830/cabbage-on-white-background.html","https://image.yayimages.com/1600/photo/cabbage-on-white-background-199753470.jpg",1600,891,
"cabbage white background stock",56,"Vector Illustration - Engraving ...","https://www.gograph.com/clipart/engraving-illustration-of-small-cabbage-white-gg90450136.html","https://comps.gograph.com/engraving-illustration-of-small-cabbage-white-butterfly_gg90450136.jpg",436,470,
"cabbage white background stock",57,"Fresh Ripe Cabbage White Background ...","https://depositphotos.com/212443820/stock-photo-fresh-ripe-cabbage-white-background.html","https://st4.depositphotos.com/10614052/21244/i/1600/depositphotos_212443820-stock-photo-fresh-ripe-cabbage-white-background.jpg",1600,1526,
"cabbage white background stock",58,"Cabbage White Background Premium ...","https://www.gettyimages.ie/photos/cabbage-white-background?page=7","https://media.gettyimages.com/photos/closeup-of-chinese-cabbage-against-white-background-picture-id570402321?s=612x612",612,612,
"cabbage white background stock",59,"Savoy cabbage white background Stock ...","https://www.agefotostock.com/age/en/Stock-Images/savoy-cabbage-white-background.html","https://t1.thpservices.com/previewimage/gallil/c8471613cf15c7547ec03301a44448d8/esy-001916588.jpg",640,467,
"cabbage white background stock",60,"Red cabbage on white background ...","https://focusedcollection.com/180575838/stock-photo-red-cabbage-white-background.html","https://st.focusedcollection.com/13422768/i/1800/focused_180575838-stock-photo-red-cabbage-white-background.jpg",1800,1800,
"cabbage white background stock",61,"White Background Stock Photo ...","https://www.istockphoto.com/photo/chinese-cabbage-isolated-on-a-white-background-gm643531652-116822777","https://media.istockphoto.com/photos/chinese-cabbage-isolated-on-a-white-background-picture-id643531652",1024,683,
"cabbage white background stock",62,"Cabbage isolated on white background ...","https://www.pinterest.com/pin/795237246679973017/","https://i.pinimg.com/736x/fd/c2/eb/fdc2eb20e787d1dc7a64466b6344d015.jpg",590,502,
"cabbage white background stock",63,"White ornamental cabbage on a white ...","https://stockfresh.com/image/4627655/white-ornamental-cabbage-on-a-white-background","https://img3.stockfresh.com/files/z/zerbor/m/68/4627655_stock-photo-white-ornamental-cabbage-on-a-white-background.jpg",600,542,
"cabbage white background stock",64,"a raw cabbage against white background ...","https://www.alamy.com/stock-photo-a-raw-cabbage-against-white-background-58081759.html","https://c8.alamy.com/comp/DADRTF/a-raw-cabbage-against-white-background-DADRTF.jpg",1300,956,
"cabbage white background stock",65,"Cabbage White Background Stock Pictures ...","https://www.gettyimages.com/photos/cabbage-white-background","https://media.gettyimages.com/photos/closeup-of-red-cabbage-against-white-background-picture-id1164860618?s=612x612",612,516,
"cabbage white background stock",66,"Braised Cabbage White Image & Photo ...","https://www.bigstockphoto.com/image-304830289/stock-photo-braised-cabbage-in-white-plate-isolated-on-white-background-braised-cabbage-top-view-healthy-food","https://static1.bigstockphoto.com/4/0/3/large1500/304830289.jpg",1500,1539,
"cabbage white background stock",67,"Cabbage On White Background Stock Photo ...","https://www.dreamstime.com/half-cabbage-white-background-image151199582","https://thumbs.dreamstime.com/z/half-cabbage-white-background-151199582.jpg",1600,1509,
"cabbage white background stock",68,"Purple cabbage slice on white ...","https://photodune.net/item/purple-cabbage-slice-on-white-background/22253278","https://s3.envato.com/files/250106828/237.jpg",590,387,
"cabbage white background stock",69,"Man Bearded Presenting Image & Photo ...","https://www.bigstockphoto.com/image-287435146/stock-photo-man-bearded-presenting-corncob-maize-and-cabbage-white-background-isolated-hipster-gardener-in-apro","https://static1.bigstockphoto.com/7/8/2/large1500/287435146.jpg",1500,1150,
"cabbage white background stock",70,"cabbage white butterfly on pink flowers ...","https://www.canstockphoto.com/close-up-large-cabbage-white-butterfly-51732762.html","https://comps.canstockphoto.com/close-up-large-cabbage-white-butterfly-stock-image_csp51732762.jpg",360,470,
"cabbage white background stock",71,"white background stock photo © Tatik22 ...","https://stockfresh.com/image/2459548/half-a-savoy-cabbage-on-a-white-background","https://img3.stockfresh.com/files/t/tatik22/m/94/2459548_stock-photo-half-a-savoy-cabbage-on-a-white-background.jpg",600,400,
"cabbage white background stock",72,"Fresh Vegetables Salad With Purple ...","https://www.crushpixel.com/stock-photo/fresh-vegetables-salad-with-purple-911510.html","https://www.crushpixel.com/static12/preview2/fresh-vegetables-salad-with-purple-911510.jpg",500,334,
"cabbage white background stock",73,"Cabbage white background Stock Photos ...","https://www.agefotostock.com/age/en/Stock-Images/cabbage-white-background.html","https://previews.agefotostock.com/previewimage/medibigoff/0852431d2ae09ef28370a7d0c1d9e69c/esy-000786805.jpg",699,1049,
"cabbage white background stock",74,"white background Stock Photos #AD ...","https://www.pinterest.com/pin/623748617123207726/","https://i.pinimg.com/474x/eb/98/07/eb9807afc885d100131858389c1a4036.jpg",460,400,
"cabbage white background stock",75,"Napa Cabbage Or Chinese Cabbage Half ...","https://www.istockphoto.com/photo/napa-cabbage-or-chinese-cabbage-half-isolated-white-background-gm1063947766-284459267","https://media.istockphoto.com/photos/napa-cabbage-or-chinese-cabbage-half-isolated-white-background-picture-id1063947766",1024,678,
"cabbage white background stock",76,"blue cabbage white cabbage cabbage ...","https://stockagency.panthermedia.net/m/stock-photos/21316258/white-cabbage-and-blue-cabbage-white/","https://mh-1-stockagency.panthermedia.net/media/previews/0021000000/21316000/~white-cabbage-and-blue-cabbage-white_21316258_high.jpg",1400,628,
"cabbage white background stock",77,"Fresh red cabbage on a white background ...","https://www.fotosearch.com/CSP992/k13012242/","https://fscomps.fotosearch.com/compc/CSP/CSP992/fresh-red-cabbage-on-a-white-background-stock-image__k13012242.jpg",450,420,
"cabbage white background stock",78,"European Large Cabbage White butterfly ...","https://www.twenty20.com/photos/26594c76-98bf-493c-9a0f-4f3199aaf6fb","https://res.cloudinary.com/twenty20/private_images/t_watermark-criss-cross-10/v1570699981000/photosp/26594c76-98bf-493c-9a0f-4f3199aaf6fb/stock-photo-nature-flower-garden-autumn-butterfly-spring-scene-background-aster-26594c76-98bf-493c-9a0f-4f3199aaf6fb.jpg",640,896,
"cabbage white background stock",79,"Young Cabbage White Background — Stock ...","https://depositphotos.com/258651212/stock-photo-young-cabbage-white-background.html","https://st4.depositphotos.com/20524830/25865/i/1600/depositphotos_258651212-stock-photo-young-cabbage-white-background.jpg",1600,1455,
"cabbage white background stock",80,"Cabbage White Background Stock Photo ...","https://www.shutterstock.com/image-photo/cabbage-white-background-510249202","https://image.shutterstock.com/z/stock-photo-cabbage-white-background-510249202.jpg",1500,1101,
"cabbage white background stock",81,"Cabbage Against White Background ...","https://www.gettyimages.fi/detail/photo/close-up-of-cabbage-against-white-background-royalty-free-image/1127911318","https://media.gettyimages.com/photos/closeup-of-cabbage-against-white-background-picture-id1127911318",1024,778,
"cabbage white background stock",82,"white background Stock Photo ...","https://www.alamy.com/green-cabbage-isolated-on-white-background-image255593828.html","https://c8.alamy.com/comp/TRR8F0/green-cabbage-isolated-on-white-background-TRR8F0.jpg",1300,948,
"cabbage white background stock",83,"Small Cabbage, White Background ...","https://www.dreamstime.com/vegetarian-important-vegetables-cabbage-heart-kind-cabbage-white-background-vegetarian-cabbage-heart-small-cabbage-image107018088","https://thumbs.dreamstime.com/z/vegetarian-important-vegetables-cabbage-heart-kind-cabbage-white-background-vegetarian-cabbage-heart-small-cabbage-107018088.jpg",957,1300,
"cabbage white background stock",84,"Braised Cabbage White Image & Photo ...","https://www.bigstockphoto.com/image-317458144/stock-photo-braised-cabbage-in-white-plate-isolated-on-white-background-braised-cabbage-top-side-view-healthy","https://static2.bigstockphoto.com/7/1/3/large1500/317458144.jpg",1500,1379,
"cabbage white background stock",85,"chinese, cabbage, white, background ...","https://stock.adobe.com/images/chinese-cabbage-white-background-fresh-michilli-green-vegetable-salad-natural-leaf-freshness-organic-agriculture-raw-nature-food-healthy-texture-small-table-choy-light-wooden-e/195451213","https://as1.ftcdn.net/jpg/01/95/45/12/500_F_195451213_SaBpu8r6LNx8ioqUoR8ztcjrzMtprop9.jpg",500,361,
"cabbage white background stock",86,"Savoy cabbage white background Stock ...","https://www.agefotostock.com/age/en/Stock-Images/savoy-cabbage-white-background.html","https://t1.thpservices.com/previewimage/gallil/6770a1eff1891a9c6477fa9b1cef63ba/esy-015096366.jpg",640,466,
"cabbage white background stock",87,"Cabbage white butterfly on a white ...","https://www.canstockphoto.com/cabbage-white-butterfly-3387496.html","https://comps.canstockphoto.com/cabbage-white-butterfly-stock-image_csp3387496.jpg",450,330,
"cabbage white background stock",88,"White Background Stock Photo ...","https://www.istockphoto.com/photo/green-cabbage-isolated-on-white-background-gm1126492653-296597112","https://media.istockphoto.com/photos/green-cabbage-isolated-on-white-background-picture-id1126492653",1024,684,
"cabbage white background stock",89,"savoy cabbage on wooden plate closeup ...","https://stockfresh.com/image/1607458/fresh-savoy-cabbage-on-wooden-plate-closeup-on-white-background","https://img3.stockfresh.com/files/m/marylooo/m/70/1607458_stock-photo-fresh-savoy-cabbage-on-wooden-plate-closeup-on-white-background.jpg",400,600,
"cabbage white background stock",90,"engraving food: vector illustration of ...","https://www.pinterest.com/pin/346706871294563601/","https://i.pinimg.com/originals/fc/df/d3/fcdfd35c0423ec046b501171ab750c75.jpg",350,350,
"cabbage white background stock",91,"Cabbage White butterfly on lavender ...","https://www.fotosearch.com/CSP807/k21027925/","https://fscomps.fotosearch.com/compc/CSP/CSP807/closeup-photo-of-a-cabbage-white-stock-photography__k21027925.jpg",450,313,
"cabbage white background stock",92,"Cabbage White Images, Stock Photos ...","https://www.shutterstock.com/search/cabbage+white","https://image.shutterstock.com/image-photo/fresh-cabbage-on-white-background-260nw-1655350540.jpg",327,280,
"cabbage white background stock",93,"Whole Sliced Cabbage White Background ...","https://depositphotos.com/212295354/stock-photo-whole-sliced-cabbage-white-background.html","https://st4.depositphotos.com/10614052/21229/i/1600/depositphotos_212295354-stock-photo-whole-sliced-cabbage-white-background.jpg",1600,939,
"cabbage white background stock",94,"60 Top Cabbage White Background ...","https://www.gettyimages.co.uk/photos/cabbage-white-background?page=3","https://media.gettyimages.com/photos/savoy-cabbage-on-white-background-closeup-picture-id109232467?s=612x612",612,408,
"cabbage white background stock",95,"Nitrate Syringe Cabbage White ...","https://www.123rf.com/photo_134580934_nitrate-syringe-cabbage-white-background.html","https://previews.123rf.com/images/gorlov1985/gorlov19851911/gorlov1985191100217/134580934-nitrate-syringe-cabbage-white-background.jpg",1300,889,
"cabbage white background stock",96,"Green cabbage on white background Stock ...","https://www.alamy.com/green-cabbage-on-white-background-image256453713.html","https://c8.alamy.com/comp/TW6D95/green-cabbage-on-white-background-TW6D95.jpg",1300,1223,
"cabbage white background stock",97,"Cabbage White Background Stock Photos ...","https://www.dreamstime.com/photos-images/piece-cabbage-white-background.html","https://thumbs.dreamstime.com/b/piece-cabbage-white-background-151230731.jpg",800,662,
"cabbage white background stock",98,"White cabbage white background Stock ...","https://www.agefotostock.com/age/en/Stock-Images/white-cabbage-white-background.html","https://t1.thpservices.com/previewimage/gallil/96d3cef758aeb81356bdeb1ffb40ac0d/esy-021696075.jpg",640,518,
